"","time","name","chairman","id","party","academic","education_fill","text","agenda","statement_number"
"730",15H 33M 0S,"Nikolaj Villumsen",FALSE,"68","(EL)",FALSE,"No Academic Eduction","
    Tak for det. Det er egentlig, fordi det relevante spørgsmål er, om man vurderer, at krigen i Syrien snart er forbi. Det var jo begrundelsen for, at det skulle være en midlertidig beskyttelsesstatus, de her mennesker skulle have. Man kan sige, at dengang loven blev indført, mente Liberal Alliance, at der var behov for at se på, om den skulle revideres. Nu står vi her, og krigen i Syrien er stadig i gang. Hvis man har set tv-billederne fra Ghouta og Afrin, kunne man se, at der inden for de seneste måneder er foregået noget af det mest blodige, vi har set i Syrien i lang tid.
    Så jeg kunne bare godt tænke mig at høre fra Liberal Alliance: Er det Liberal Alliances opfattelse, at krigen i Syrien snart er slut?
    ",NA,353
"731",15H 33M 0S,"Laura Lindahl",FALSE,"1504","(LA)",NA,"204","
    Ligesom Enhedslistens ordfører selv, tror jeg, kan jeg jo heller ikke spå om fremtiden. Jeg ved ikke, hvornår krigen i Syrien slutter. Det er der ikke nogen herinde der ved. Men det, jeg ved, er, at vores holdning er, at når den slutter, vil vi gerne kunne sende de folk hjem, som kommer fra Syrien, og det er sådan set derfor, vi synes, det her giver mening. Og det kan godt være, man mener, at vores vurdering er anderledes, i forhold til hvornår vi tror det kan ske.
    ",NA,355
"732",15H 35M 0S,"Nikolaj Villumsen",FALSE,"68","(EL)",FALSE,"No Academic Eduction","
    Jo, men når man oprindelig mente, at det var relevant at have en revision, var det vel ud fra, at man skulle se på, om det snart kunne ligne, at der ville være fredeligere forhold. Det er der så ikke kommet, og så vælger man at fjerne revisionen. Det må jo så være, fordi man mener, at nu er det tættere på, at der kan komme fredelige forhold. Eller er man bare vendt 180 grader på en tallerken som en del af det at være i regering og har underlagt sig det, som de andre partier mener? Eller har man fuldstændig skiftet holdning, i forhold til hvad man tidligere har ment?
    ",NA,357
"733",15H 35M 0S,"Laura Lindahl",FALSE,"1504","(LA)",NA,"204","
    Som sagt har Liberal Alliance hele tiden ment det samme. Altså, vi mener sådan set, at når der kommer ro i hjemlandet, fred i hjemlandet, skal man hjem. Det mente vi også på det tidspunkt, hvor vi foretog den her ændring. Så der er sådan set ikke noget nyt i Liberal Alliances holdning.
    ",NA,359
"734",15H 36M 0S,"Josephine Fock",FALSE,"15783","(ALT)",FALSE,"No Academic Eduction","
    Tak for det. Jeg kan sige, at Alternativet stemmer imod det her forslag om at fjerne revisionsbestemmelsen, da vi ikke er enige i de ændringer, der blev vedtaget i den oprindelige lov, og jeg synes, Enhedslistens ordfører redegjorde rigtig fint for det. Vi synes jo, at særlig den udskydelse af familiesammenføring, som sker for de her personer, som er omfattet af reglerne om midlertidig beskyttelse, også i sig selv er et argument for, at vi giver de her mennesker en retssikkerhedsmæssig status, som på alle måder er ødelæggende for dem, fordi de ikke får mulighed for at få deres familier hertil før efter 3 år.
    Da jeg sad og forberedte mig til behandlingen af det her lovforslag, kigger jeg på det lovforslag, der hed L 87 [folketingssamlingen 2015-16], hvor vi diskuterede det med at udskyde muligheden for at få familiesammenføring. Jeg kunne egentlig tænke mig at læse det betænkningsbidrag op, som Enhedslistens, Alternativets og Radikale Venstres medlemmer af udvalget skrev i den forbindelse. Og det, vi skrev, var:
    »Samtlige høringssvar fra så kompetente organisationer som UNHCR, Institut for Menneskerettigheder, Amnesty International, Dignity, Advokatrådet, Foreningen af Udlændingeadvokater, Retspolitisk Forening, Dansk Flygtningehjælp, Red Barnet og SOS mod Racisme anfører, at dette lovforslag strider imod den Europæiske Menneskerettighedskonvention, og at Danmark med dette lovforslag ikke vil overholde sine internationale forpligtelser, bl.a. Børnekonventionen. Dette burde i sig selv være nok til, at forslaget ikke vedtages af Folketinget.
    En anden grund, som adskillige høringspartnere gør opmærksom på, er, at en gennemførelse af forslaget kan have negative konsekvenser for de berørte familiers integrationsproces. Partierne er sikre på, at forslaget ikke bare kan, men vil have negative konsekvenser for integrationsprocessen. Personer med midlertidig beskyttelsesstatus, som tvinges til at vente 3 år på familiesammenføring, vil på grund af bekymringen for deres familiemedlemmer få varige psykiske mén og udsættes for kronisk sygdom, som vil fratage dem al den handlekraft og parathed til hurtigt at komme ud på arbejdsmarkedet, de kom med, da de søgte asyl i Danmark. Det vil klientgøre dem og gøre en integration i det danske samfund ekstremt vanskeligt. Forslaget vil altså efter partiets opfattelse have meget store både medmenneskelige og samfundsmæssige negative konsekvenser. Partierne er især bekymret over de livslange skader på de berørte børns udvikling, som forslaget vil medføre. EL, ALT, RV og SF ønsker at følge UNHCR’s opfordring til Danmark om at genoverveje hele lovforslaget og i stedet for fokusere på et fælles europæisk svar på de store udfordringer, vi står over for.«
    Jeg synes egentlig, hvis jeg selv skal sige det, at vi på det tidspunkt lavede et godt betænkningsbidrag, og vi har fortsat den opfattelse. Derfor siger det sig selv, at vi fortsat synes, vi skal bevare revisionsbestemmelsen, hvad angår det her lovforslag.
    ",NA,361
"735",15H 36M 0S,"Sofie Carsten Nielsen",FALSE,"100","(RV)",TRUE,"Academic Eduction","
    Jeg synes, at den tidligere ordfører glimrende har redegjort for vores fælles betænkningsbidrag fra hastelovgivningen i 2015. Det var der, hvor regeringen ændrede udlændingeloven sådan, at flygtninge med midlertidig beskyttelsesstatus nu kunne have denne status i 3 år. Og derfor blev det jo også muligt for regeringen at udskyde familiesammenføringer for den her gruppe af flygtninge – som er en mindre gruppe, men stadig en berørt gruppe – i 3 år. Det er alt for længe at være adskilt fra sin familie i en krigszone. Vi kan se, og vi ved fra adskillige undersøgelser, at det skader muligheden for at bidrage og integrere sig i Danmark, hvis børn skal vente 3 år på deres forældre eller en ægtefælle skal vente 3 år at få sin mand eller sin kone eller sine børn hertil.
    Dengang blev der jo indført en revisionsbestemmelse i loven. Det var der, som jeg spurgte Liberal Alliances ordfører til tidligere, flertal for dengang, og det var en god idé. For det er dybt relevant at tage op til overvejelse igen, om det gør noget som helst godt for mennesker og for integrationen i Danmark, at man kan have midlertidig beskyttelsesstatus i så lang tid; at man altså ikke kan være sammen med sin familie i så lang tid; at man skal bekymre sig i så mange år, som vi ser det nu i Danmark med børn, der sidder og venter på deres forældre i mange år.
    Den revisionsbestemmelse ønsker ministeren at afskaffe nu. Det er vi imod i Radikale Venstre. Vi ønsker fortsat som minimum, at den her lov tages op til revision, så vi som et samlet Folketing kan tage stilling til, om det er gavnligt for mennesker og for Danmark ikke mindst, at flygtninge sidder i så mange år uden afklaring på deres familiers skæbne. Det mener vi ikke, og derfor er vi imod.
    ",NA,363
"736",15H 37M 0S,"Holger K. Nielsen",FALSE,"33","(SF)",TRUE,"Academic Eduction","
    Der er sagt mange fornuftige ting af de sidste ordførere, hvor jeg ikke har så meget at tilføje. Vi stemte imod loven i sin tid om midlertidig beskyttelse for flygtninge, og det var de syriske flygtninge, det handlede om. Man kan sige, at i den revisionsbestemmelse, der blev indsat, var der sådan en ventil i det dårlige lovforslag, der var der dengang. Nu vil man så fjerne den ventil og permanentgøre det, som vi dengang var imod, og det kan vi selvfølgelig ikke støtte at man gør.
    Der er fremført mange argumenter, og jeg kan også henvise til de mange høringssvar, der er kommet fra de forskellige organisationer, der har med menneskerettigheder og flygtninge at gøre og specielt de forringede familiesammenføringsregler, og hvad de vil få af konsekvenser for ikke mindst børnene. Jeg tror i det hele taget, at man er nødt til at diskutere mere, hvordan konsekvenserne for flygtningenes børn er, den måde de bliver behandlet på i det danske asylsystem i det hele taget. Men som sagt kan vi ikke støtte det her lovforslag.
    ",NA,365
"737",15H 37M 0S,"Naser Khader",FALSE,"668","(KF)",TRUE,"Academic Eduction","
    I 2015 oplevede vi en historisk stigning i antallet af asylansøgere og illegale indvandrere både til Vesteuropa, men også til Danmark. Rigtig mange fik asyl dengang i Danmark, og det var en stor udfordring, men siden har regeringen gennemført en række tiltag, og i dag er antallet faldet igen. Det er vigtigt, at Danmark kan være med til at beskytte mennesker på flugt, men asyl og beskyttelse behøver ikke at betyde, at man bliver i landet permanent. Det er faktisk et grundlæggende princip for flygtninge- og beskyttelsesstatus, at beskyttelsen ophører, når der ikke længere er behov for det.
    Derfor indførte regeringen i sin tid nye regler, der hverken begrænsede eller indsnævrede muligheden for at få beskyttelse, men derimod sikrede, at vi jo også har mulighed for at hjemsende personer, der ikke længere har et beskyttelsesbehov. Når der ikke længere er et beskyttelsesbehov, skal man hjem. Så hjælper det ikke at leve et liv på kanten af det danske samfund. Det var hensigten med loven. Ministeriet har foretaget en evaluering af loven og konkluderet, at den lever op til formålet.
    Det Konservative Folkeparti ønsker en fair og realistisk flygtningepolitik. Vi mener, at det er en rimelig forventning, at en midlertidig beskyttelsesstatus rent faktisk også er midlertidig. Derfor støtter vi op om forslaget om at gøre reglerne permanente.
    ",NA,367
"738",15H 37M 0S,"Nikolaj Villumsen",FALSE,"68","(EL)",FALSE,"No Academic Eduction","
    Tak for det. I de seneste måneder har jeg mødt rigtig mange flygtninge fra Syrien her i Danmark; flygtninge fra Ghouta, flygtninge fra Afrin. De har været fuldstændig ude af sig selv af desperation over det faktum, at deres familie befandt sig i områder, som blev sønderbombet af Erdogan, Assad og Putin. Der er jo ikke noget mere forfærdeligt, man kan forestille sig, end at sidde og vide, at ens børn befinder sig i det krigshelvede, som er i Syrien lige nu.
    Der kunne jeg bare godt tænke mig at høre, hvad hr. Naser Khaders budskab er til de mennesker. Forventer hr. Naser Khader helt seriøst, at der snart kommer en fred i Syrien? Er det virkelig hr. Naser Khaders budskab til de desperate mennesker, der ser deres familie befinde sig i Ghouta?
    ",NA,369
"739",15H 37M 0S,"Naser Khader",FALSE,"668","(KF)",TRUE,"Academic Eduction","
    Der er faktisk blevet skabt tålelige forhold og fredsaftaler flere steder i Syrien, også steder, der ikke ligger langt fra Ghouta. Der har man lavet nogle aftaler med regeringen. Og i store dele af Syrien kan man godt leve tåleligt. Det er ikke, som det var tidligere, men det er blevet bedre. Der er stadig væk nogle lommer, nogle områder, hvor det er utåleligt. I Ghouta er man i gang med en løsning. Man har evakueret både civile, men også oprørere ud af Ghouta-området, og de er kommet til andre steder i Syrien: de civile til sikre områder og oprørerne til oprørskontrollerede områder. Tingene er ikke optimale, men jeg vil ikke sige, at hele Syrien er usikker for alle. Der bor altså stadig væk mange millioner i Syrien, som har en drøm om, at tingene bliver fredeligere, end de er i dag.
    ",NA,371
"740",15H 38M 0S,"Nikolaj Villumsen",FALSE,"68","(EL)",FALSE,"No Academic Eduction","
    For 3 måneder siden var der f.eks. et ekstremt fredeligt område, i hvert fald relativt set, nemlig Afrin. Det er så bare blevet løbet over ende af Danmarks NATO-partner Erdogan sammen med ekstreme islamister, der har jaget mere end 150.000 mennesker på flugt. Det siger jo lidt om, hvor fuldstændig ustabil situationen er, at et område, der reelt set kan være nærmest uberørt siden 2012, lige pludselig kan blive løbet over ende, sågar uden at der kommer en klar fordømmelse fra den danske udenrigsminister af, at det er en NATO-partner, der gør det.
    Jeg kunne bare godt tænke mig at høre fra hr. Naser Khader, om det virkelig er hr. Naser Khaders budskab – altså frihedskæmperen Naser Khader – at man med ro i sindet kan bo i Assad-kontrollerede områder, og at det er ganske fint. Er det et budskab, som hr. Naser Khader godt vil overlevere til flygtninge fra eksempelvis Ghouta-området?
    ",NA,373
"741",15H 38M 0S,"Naser Khader",FALSE,"668","(KF)",TRUE,"Academic Eduction","
    Jeg havde gerne set, at Assad var blevet fjernet, og at regimet var blevet fjernet, men sådan gik det jo ikke. Assad har med hjælp fra russerne og iranerne vundet, desværre. Han kontrollerer store dele af Syrien, og der er også nogle, der tidligere har været i opposition til ham, der nu er under hans kontrol – hele ringen omkring Damaskus. Så man kan godt bo der, selv om man har været i opposition til styret. Og der er også kommet skred i nogle af de forhandlinger, der foregår, både i Astana, men også i Genève. Så det bevæger sig i den bedre retning, men det er ikke optimalt.
    ",NA,375
